,index,time,count,year,month,day,hour,weekday,holiday,count_pred
0,25000,2015-10-29 07:00:00,1753,2015,10,29,7,3,0,1643
1,25001,2015-10-29 08:00:00,2352,2015,10,29,8,3,0,2257
2,25002,2015-10-29 09:00:00,2570,2015,10,29,9,3,0,2453
3,25003,2015-10-29 10:00:00,2637,2015,10,29,10,3,0,2505
4,25004,2015-10-29 11:00:00,2639,2015,10,29,11,3,0,2508
5,25005,2015-10-29 12:00:00,2576,2015,10,29,12,3,0,2458
6,25006,2015-10-29 13:00:00,2591,2015,10,29,13,3,0,2463
7,25007,2015-10-29 14:00:00,2544,2015,10,29,14,3,0,2420
8,25008,2015-10-29 15:00:00,2456,2015,10,29,15,3,0,2321
9,25009,2015-10-29 16:00:00,2183,2015,10,29,16,3,0,2046
10,25010,2015-10-29 17:00:00,1508,2015,10,29,17,3,0,1356
11,25011,2015-10-29 18:00:00,740,2015,10,29,18,3,0,667
12,25012,2015-10-29 19:00:00,316,2015,10,29,19,3,0,291
13,25013,2015-10-29 20:00:00,158,2015,10,29,20,3,0,162
14,25014,2015-10-29 21:00:00,126,2015,10,29,21,3,0,120
15,25015,2015-10-29 22:00:00,101,2015,10,29,22,3,0,92
16,25016,2015-10-29 23:00:00,72,2015,10,29,23,3,0,68
17,25017,2015-10-30 00:00:00,53,2015,10,30,0,4,0,57
18,25018,2015-10-30 01:00:00,50,2015,10,30,1,4,0,51
19,25019,2015-10-30 02:00:00,44,2015,10,30,2,4,0,47
20,25020,2015-10-30 03:00:00,43,2015,10,30,3,4,0,46
21,25021,2015-10-30 04:00:00,54,2015,10,30,4,4,0,62
22,25022,2015-10-30 05:00:00,156,2015,10,30,5,4,0,151
23,25023,2015-10-30 06:00:00,502,2015,10,30,6,4,0,493
24,25024,2015-10-30 07:00:00,1032,2015,10,30,7,4,0,1024
25,25025,2015-10-30 08:00:00,1545,2015,10,30,8,4,0,1517
26,25026,2015-10-30 09:00:00,1745,2015,10,30,9,4,0,1691
27,25027,2015-10-30 10:00:00,1786,2015,10,30,10,4,0,1729
28,25028,2015-10-30 11:00:00,1786,2015,10,30,11,4,0,1712
29,25029,2015-10-30 12:00:00,1643,2015,10,30,12,4,0,1589
30,25030,2015-10-30 13:00:00,1555,2015,10,30,13,4,0,1500
31,25031,2015-10-30 14:00:00,1442,2015,10,30,14,4,0,1393
32,25032,2015-10-30 15:00:00,1244,2015,10,30,15,4,0,1214
33,25033,2015-10-30 16:00:00,930,2015,10,30,16,4,0,903
34,25034,2015-10-30 17:00:00,569,2015,10,30,17,4,0,537
35,25035,2015-10-30 18:00:00,270,2015,10,30,18,4,0,254
36,25036,2015-10-30 19:00:00,131,2015,10,30,19,4,0,140
37,25037,2015-10-30 20:00:00,87,2015,10,30,20,4,0,101
38,25038,2015-10-30 21:00:00,76,2015,10,30,21,4,0,84
39,25039,2015-10-30 22:00:00,62,2015,10,30,22,4,0,68
40,25040,2015-10-30 23:00:00,45,2015,10,30,23,4,0,54
41,25041,2015-10-31 00:00:00,37,2015,10,31,0,5,0,44
42,25042,2015-10-31 01:00:00,33,2015,10,31,1,5,0,43
43,25043,2015-10-31 02:00:00,30,2015,10,31,2,5,0,43
44,25044,2015-10-31 03:00:00,28,2015,10,31,3,5,0,43
45,25045,2015-10-31 04:00:00,28,2015,10,31,4,5,0,43
46,25046,2015-10-31 05:00:00,28,2015,10,31,5,5,0,44
47,25047,2015-10-31 06:00:00,28,2015,10,31,6,5,0,49
48,25048,2015-10-31 07:00:00,31,2015,10,31,7,5,0,56
49,25049,2015-10-31 08:00:00,40,2015,10,31,8,5,0,68
50,25050,2015-10-31 09:00:00,43,2015,10,31,9,5,0,81
51,25051,2015-10-31 10:00:00,51,2015,10,31,10,5,0,92
52,25052,2015-10-31 11:00:00,51,2015,10,31,11,5,0,92
53,25053,2015-10-31 12:00:00,54,2015,10,31,12,5,0,93
54,25054,2015-10-31 13:00:00,58,2015,10,31,13,5,0,91
55,25055,2015-10-31 14:00:00,58,2015,10,31,14,5,0,87
56,25056,2015-10-31 15:00:00,55,2015,10,31,15,5,0,80
57,25057,2015-10-31 16:00:00,53,2015,10,31,16,5,0,73
58,25058,2015-10-31 17:00:00,47,2015,10,31,17,5,0,66
59,25059,2015-10-31 18:00:00,36,2015,10,31,18,5,0,59
60,25060,2015-10-31 19:00:00,37,2015,10,31,19,5,0,56
61,25061,2015-10-31 20:00:00,34,2015,10,31,20,5,0,52
62,25062,2015-10-31 21:00:00,34,2015,10,31,21,5,0,49
63,25063,2015-10-31 22:00:00,33,2015,10,31,22,5,0,47
64,25064,2015-10-31 23:00:00,33,2015,10,31,23,5,0,45
65,25065,2015-11-01 00:00:00,32,2015,11,1,0,6,0,43
66,25066,2015-11-01 01:00:00,28,2015,11,1,1,6,0,41
67,25067,2015-11-01 02:00:00,27,2015,11,1,2,6,0,40
68,25068,2015-11-01 03:00:00,30,2015,11,1,3,6,0,40
69,25069,2015-11-01 04:00:00,32,2015,11,1,4,6,0,40
70,25070,2015-11-01 05:00:00,32,2015,11,1,5,6,0,42
71,25071,2015-11-01 06:00:00,33,2015,11,1,6,6,0,47
72,25072,2015-11-01 07:00:00,36,2015,11,1,7,6,0,50
73,25073,2015-11-01 08:00:00,54,2015,11,1,8,6,0,61
74,25074,2015-11-01 09:00:00,85,2015,11,1,9,6,0,82
75,25075,2015-11-01 10:00:00,106,2015,11,1,10,6,0,106
76,25076,2015-11-01 11:00:00,110,2015,11,1,11,6,0,114
77,25077,2015-11-01 12:00:00,112,2015,11,1,12,6,0,120
78,25078,2015-11-01 13:00:00,112,2015,11,1,13,6,0,102
79,25079,2015-11-01 14:00:00,77,2015,11,1,14,6,0,85
80,25080,2015-11-01 15:00:00,70,2015,11,1,15,6,0,80
81,25081,2015-11-01 16:00:00,68,2015,11,1,16,6,0,75
82,25082,2015-11-01 17:00:00,62,2015,11,1,17,6,0,70
83,25083,2015-11-01 18:00:00,61,2015,11,1,18,6,0,63
84,25084,2015-11-01 19:00:00,54,2015,11,1,19,6,0,59
85,25085,2015-11-01 20:00:00,45,2015,11,1,20,6,0,53
86,25086,2015-11-01 21:00:00,40,2015,11,1,21,6,0,50
87,25087,2015-11-01 22:00:00,40,2015,11,1,22,6,0,48
88,25088,2015-11-01 23:00:00,36,2015,11,1,23,6,0,43
89,25089,2015-11-02 00:00:00,34,2015,11,2,0,0,0,42
90,25090,2015-11-02 01:00:00,28,2015,11,2,1,0,0,40
91,25091,2015-11-02 02:00:00,28,2015,11,2,2,0,0,38
92,25092,2015-11-02 03:00:00,32,2015,11,2,3,0,0,39
93,25093,2015-11-02 04:00:00,68,2015,11,2,4,0,0,67
94,25094,2015-11-02 05:00:00,274,2015,11,2,5,0,0,245
95,25095,2015-11-02 06:00:00,974,2015,11,2,6,0,0,856
96,25096,2015-11-02 07:00:00,1817,2015,11,2,7,0,0,1652
97,25097,2015-11-02 08:00:00,2422,2015,11,2,8,0,0,2244
98,25098,2015-11-02 09:00:00,2574,2015,11,2,9,0,0,2418
99,25099,2015-11-02 10:00:00,2607,2015,11,2,10,0,0,2460
100,25100,2015-11-02 11:00:00,2608,2015,11,2,11,0,0,2477
101,25101,2015-11-02 12:00:00,2588,2015,11,2,12,0,0,2449
102,25102,2015-11-02 13:00:00,2587,2015,11,2,13,0,0,2451
103,25103,2015-11-02 14:00:00,2569,2015,11,2,14,0,0,2424
104,25104,2015-11-02 15:00:00,2515,2015,11,2,15,0,0,2346
105,25105,2015-11-02 16:00:00,2256,2015,11,2,16,0,0,2104
106,25106,2015-11-02 17:00:00,1518,2015,11,2,17,0,0,1405
107,25107,2015-11-02 18:00:00,715,2015,11,2,18,0,0,691
108,25108,2015-11-02 19:00:00,289,2015,11,2,19,0,0,285
109,25109,2015-11-02 20:00:00,159,2015,11,2,20,0,0,149
110,25110,2015-11-02 21:00:00,120,2015,11,2,21,0,0,109
111,25111,2015-11-02 22:00:00,88,2015,11,2,22,0,0,85
112,25112,2015-11-02 23:00:00,56,2015,11,2,23,0,0,67
113,25113,2015-11-03 00:00:00,43,2015,11,3,0,1,0,52
114,25114,2015-11-03 01:00:00,39,2015,11,3,1,1,0,46
115,25115,2015-11-03 02:00:00,35,2015,11,3,2,1,0,43
116,25116,2015-11-03 03:00:00,35,2015,11,3,3,1,0,43
117,25117,2015-11-03 04:00:00,75,2015,11,3,4,1,0,74
118,25118,2015-11-03 05:00:00,265,2015,11,3,5,1,0,251
119,25119,2015-11-03 06:00:00,970,2015,11,3,6,1,0,872
120,25120,2015-11-03 07:00:00,1862,2015,11,3,7,1,0,1672
121,25121,2015-11-03 08:00:00,2467,2015,11,3,8,1,0,2275
122,25122,2015-11-03 09:00:00,2658,2015,11,3,9,1,0,2462
123,25123,2015-11-03 10:00:00,2703,2015,11,3,10,1,0,2509
124,25124,2015-11-03 11:00:00,2691,2015,11,3,11,1,0,2513
125,25125,2015-11-03 12:00:00,2628,2015,11,3,12,1,0,2470
126,25126,2015-11-03 13:00:00,2656,2015,11,3,13,1,0,2485
127,25127,2015-11-03 14:00:00,2608,2015,11,3,14,1,0,2443
128,25128,2015-11-03 15:00:00,2501,2015,11,3,15,1,0,2360
129,25129,2015-11-03 16:00:00,2199,2015,11,3,16,1,0,2102
130,25130,2015-11-03 17:00:00,1464,2015,11,3,17,1,0,1411
131,25131,2015-11-03 18:00:00,714,2015,11,3,18,1,0,704
132,25132,2015-11-03 19:00:00,289,2015,11,3,19,1,0,302
133,25133,2015-11-03 20:00:00,164,2015,11,3,20,1,0,163
134,25134,2015-11-03 21:00:00,109,2015,11,3,21,1,0,119
135,25135,2015-11-03 22:00:00,77,2015,11,3,22,1,0,90
136,25136,2015-11-03 23:00:00,50,2015,11,3,23,1,0,68
137,25137,2015-11-04 00:00:00,41,2015,11,4,0,2,0,56
138,25138,2015-11-04 01:00:00,40,2015,11,4,1,2,0,50
139,25139,2015-11-04 02:00:00,34,2015,11,4,2,2,0,47
140,25140,2015-11-04 03:00:00,35,2015,11,4,3,2,0,45
141,25141,2015-11-04 04:00:00,71,2015,11,4,4,2,0,74
142,25142,2015-11-04 05:00:00,268,2015,11,4,5,2,0,251
143,25143,2015-11-04 06:00:00,983,2015,11,4,6,2,0,866
144,25144,2015-11-04 07:00:00,1839,2015,11,4,7,2,0,1668
145,25145,2015-11-04 08:00:00,2414,2015,11,4,8,2,0,2285
146,25146,2015-11-04 09:00:00,2632,2015,11,4,9,2,0,2483
147,25147,2015-11-04 10:00:00,2686,2015,11,4,10,2,0,2529
148,25148,2015-11-04 11:00:00,2688,2015,11,4,11,2,0,2532
149,25149,2015-11-04 12:00:00,2646,2015,11,4,12,2,0,2485
150,25150,2015-11-04 13:00:00,2652,2015,11,4,13,2,0,2497
151,25151,2015-11-04 14:00:00,2607,2015,11,4,14,2,0,2455
152,25152,2015-11-04 15:00:00,2504,2015,11,4,15,2,0,2358
153,25153,2015-11-04 16:00:00,2221,2015,11,4,16,2,0,2103
154,25154,2015-11-04 17:00:00,1479,2015,11,4,17,2,0,1411
155,25155,2015-11-04 18:00:00,700,2015,11,4,18,2,0,712
156,25156,2015-11-04 19:00:00,332,2015,11,4,19,2,0,315
157,25157,2015-11-04 20:00:00,189,2015,11,4,20,2,0,174
158,25158,2015-11-04 21:00:00,127,2015,11,4,21,2,0,126
159,25159,2015-11-04 22:00:00,88,2015,11,4,22,2,0,96
160,25160,2015-11-04 23:00:00,56,2015,11,4,23,2,0,70
161,25161,2015-11-05 00:00:00,38,2015,11,5,0,3,0,57
162,25162,2015-11-05 01:00:00,36,2015,11,5,1,3,0,52
163,25163,2015-11-05 02:00:00,34,2015,11,5,2,3,0,50
164,25164,2015-11-05 03:00:00,35,2015,11,5,3,3,0,49
165,25165,2015-11-05 04:00:00,66,2015,11,5,4,3,0,76
166,25166,2015-11-05 05:00:00,263,2015,11,5,5,3,0,246
167,25167,2015-11-05 06:00:00,964,2015,11,5,6,3,0,855
168,25168,2015-11-05 07:00:00,1828,2015,11,5,7,3,0,1646
169,25169,2015-11-05 08:00:00,2445,2015,11,5,8,3,0,2256
170,25170,2015-11-05 09:00:00,2616,2015,11,5,9,3,0,2453
171,25171,2015-11-05 10:00:00,2619,2015,11,5,10,3,0,2505
172,25172,2015-11-05 11:00:00,2642,2015,11,5,11,3,0,2508
173,25173,2015-11-05 12:00:00,2562,2015,11,5,12,3,0,2457
174,25174,2015-11-05 13:00:00,2548,2015,11,5,13,3,0,2464
175,25175,2015-11-05 14:00:00,2499,2015,11,5,14,3,0,2420
176,25176,2015-11-05 15:00:00,2402,2015,11,5,15,3,0,2322
177,25177,2015-11-05 16:00:00,2130,2015,11,5,16,3,0,2048
178,25178,2015-11-05 17:00:00,1415,2015,11,5,17,3,0,1359
179,25179,2015-11-05 18:00:00,718,2015,11,5,18,3,0,668
180,25180,2015-11-05 19:00:00,306,2015,11,5,19,3,0,292
181,25181,2015-11-05 20:00:00,170,2015,11,5,20,3,0,163
182,25182,2015-11-05 21:00:00,120,2015,11,5,21,3,0,120
183,25183,2015-11-05 22:00:00,79,2015,11,5,22,3,0,91
184,25184,2015-11-05 23:00:00,52,2015,11,5,23,3,0,69
185,25185,2015-11-06 00:00:00,46,2015,11,6,0,4,0,55
186,25186,2015-11-06 01:00:00,40,2015,11,6,1,4,0,50
187,25187,2015-11-06 02:00:00,41,2015,11,6,2,4,0,45
188,25188,2015-11-06 03:00:00,42,2015,11,6,3,4,0,45
189,25189,2015-11-06 04:00:00,62,2015,11,6,4,4,0,61
190,25190,2015-11-06 05:00:00,176,2015,11,6,5,4,0,153
191,25191,2015-11-06 06:00:00,585,2015,11,6,6,4,0,492
192,25192,2015-11-06 07:00:00,1119,2015,11,6,7,4,0,1025
193,25193,2015-11-06 08:00:00,1592,2015,11,6,8,4,0,1516
194,25194,2015-11-06 09:00:00,1792,2015,11,6,9,4,0,1691
195,25195,2015-11-06 10:00:00,1838,2015,11,6,10,4,0,1728
196,25196,2015-11-06 11:00:00,1812,2015,11,6,11,4,0,1711
197,25197,2015-11-06 12:00:00,1672,2015,11,6,12,4,0,1589
198,25198,2015-11-06 13:00:00,1567,2015,11,6,13,4,0,1499
199,25199,2015-11-06 14:00:00,1438,2015,11,6,14,4,0,1394
200,25200,2015-11-06 15:00:00,1253,2015,11,6,15,4,0,1213
201,25201,2015-11-06 16:00:00,896,2015,11,6,16,4,0,904
202,25202,2015-11-06 17:00:00,540,2015,11,6,17,4,0,537
203,25203,2015-11-06 18:00:00,234,2015,11,6,18,4,0,253
204,25204,2015-11-06 19:00:00,147,2015,11,6,19,4,0,139
205,25205,2015-11-06 20:00:00,97,2015,11,6,20,4,0,98
206,25206,2015-11-06 21:00:00,84,2015,11,6,21,4,0,85
207,25207,2015-11-06 22:00:00,68,2015,11,6,22,4,0,68
208,25208,2015-11-06 23:00:00,49,2015,11,6,23,4,0,53
209,25209,2015-11-07 00:00:00,39,2015,11,7,0,5,0,44
210,25210,2015-11-07 01:00:00,37,2015,11,7,1,5,0,45
211,25211,2015-11-07 02:00:00,36,2015,11,7,2,5,0,42
212,25212,2015-11-07 03:00:00,36,2015,11,7,3,5,0,44
213,25213,2015-11-07 04:00:00,36,2015,11,7,4,5,0,41
214,25214,2015-11-07 05:00:00,38,2015,11,7,5,5,0,44
215,25215,2015-11-07 06:00:00,42,2015,11,7,6,5,0,47
216,25216,2015-11-07 07:00:00,63,2015,11,7,7,5,0,58
217,25217,2015-11-07 08:00:00,78,2015,11,7,8,5,0,70
218,25218,2015-11-07 09:00:00,105,2015,11,7,9,5,0,82
219,25219,2015-11-07 10:00:00,109,2015,11,7,10,5,0,90
220,25220,2015-11-07 11:00:00,94,2015,11,7,11,5,0,93
221,25221,2015-11-07 12:00:00,89,2015,11,7,12,5,0,92
222,25222,2015-11-07 13:00:00,86,2015,11,7,13,5,0,92
223,25223,2015-11-07 14:00:00,82,2015,11,7,14,5,0,86
224,25224,2015-11-07 15:00:00,64,2015,11,7,15,5,0,81
225,25225,2015-11-07 16:00:00,57,2015,11,7,16,5,0,74
226,25226,2015-11-07 17:00:00,50,2015,11,7,17,5,0,66
227,25227,2015-11-07 18:00:00,42,2015,11,7,18,5,0,62
228,25228,2015-11-07 19:00:00,38,2015,11,7,19,5,0,58
229,25229,2015-11-07 20:00:00,40,2015,11,7,20,5,0,52
230,25230,2015-11-07 21:00:00,38,2015,11,7,21,5,0,50
231,25231,2015-11-07 22:00:00,35,2015,11,7,22,5,0,45
232,25232,2015-11-07 23:00:00,34,2015,11,7,23,5,0,44
233,25233,2015-11-08 00:00:00,34,2015,11,8,0,6,0,42
234,25234,2015-11-08 01:00:00,39,2015,11,8,1,6,0,43
235,25235,2015-11-08 02:00:00,38,2015,11,8,2,6,0,43
236,25236,2015-11-08 03:00:00,36,2015,11,8,3,6,0,40
237,25237,2015-11-08 04:00:00,36,2015,11,8,4,6,0,41
238,25238,2015-11-08 05:00:00,37,2015,11,8,5,6,0,41
239,25239,2015-11-08 06:00:00,37,2015,11,8,6,6,0,44
240,25240,2015-11-08 07:00:00,39,2015,11,8,7,6,0,50
241,25241,2015-11-08 08:00:00,55,2015,11,8,8,6,0,62
242,25242,2015-11-08 09:00:00,84,2015,11,8,9,6,0,80
243,25243,2015-11-08 10:00:00,111,2015,11,8,10,6,0,106
244,25244,2015-11-08 11:00:00,121,2015,11,8,11,6,0,115
245,25245,2015-11-08 12:00:00,122,2015,11,8,12,6,0,120
246,25246,2015-11-08 13:00:00,114,2015,11,8,13,6,0,102
247,25247,2015-11-08 14:00:00,92,2015,11,8,14,6,0,83
248,25248,2015-11-08 15:00:00,78,2015,11,8,15,6,0,80
249,25249,2015-11-08 16:00:00,74,2015,11,8,16,6,0,77
250,25250,2015-11-08 17:00:00,70,2015,11,8,17,6,0,71
251,25251,2015-11-08 18:00:00,57,2015,11,8,18,6,0,64
252,25252,2015-11-08 19:00:00,45,2015,11,8,19,6,0,59
253,25253,2015-11-08 20:00:00,44,2015,11,8,20,6,0,53
254,25254,2015-11-08 21:00:00,38,2015,11,8,21,6,0,50
255,25255,2015-11-08 22:00:00,33,2015,11,8,22,6,0,46
256,25256,2015-11-08 23:00:00,31,2015,11,8,23,6,0,45
257,25257,2015-11-09 00:00:00,29,2015,11,9,0,0,0,43
258,25258,2015-11-09 01:00:00,29,2015,11,9,1,0,0,41
259,25259,2015-11-09 02:00:00,29,2015,11,9,2,0,0,38
260,25260,2015-11-09 03:00:00,30,2015,11,9,3,0,0,38
261,25261,2015-11-09 04:00:00,67,2015,11,9,4,0,0,68
262,25262,2015-11-09 05:00:00,269,2015,11,9,5,0,0,243
263,25263,2015-11-09 06:00:00,952,2015,11,9,6,0,0,857
264,25264,2015-11-09 07:00:00,1762,2015,11,9,7,0,0,1653
265,25265,2015-11-09 08:00:00,2361,2015,11,9,8,0,0,2244
266,25266,2015-11-09 09:00:00,2526,2015,11,9,9,0,0,2416
267,25267,2015-11-09 10:00:00,2570,2015,11,9,10,0,0,2463
268,25268,2015-11-09 11:00:00,2608,2015,11,9,11,0,0,2476
269,25269,2015-11-09 12:00:00,2586,2015,11,9,12,0,0,2448
270,25270,2015-11-09 13:00:00,2582,2015,11,9,13,0,0,2451
271,25271,2015-11-09 14:00:00,2545,2015,11,9,14,0,0,2424
272,25272,2015-11-09 15:00:00,2458,2015,11,9,15,0,0,2345
273,25273,2015-11-09 16:00:00,2173,2015,11,9,16,0,0,2103
274,25274,2015-11-09 17:00:00,1455,2015,11,9,17,0,0,1404
275,25275,2015-11-09 18:00:00,712,2015,11,9,18,0,0,692
276,25276,2015-11-09 19:00:00,292,2015,11,9,19,0,0,289
277,25277,2015-11-09 20:00:00,144,2015,11,9,20,0,0,152
278,25278,2015-11-09 21:00:00,99,2015,11,9,21,0,0,109
279,25279,2015-11-09 22:00:00,69,2015,11,9,22,0,0,86
280,25280,2015-11-09 23:00:00,49,2015,11,9,23,0,0,64
281,25281,2015-11-10 00:00:00,40,2015,11,10,0,1,0,52
282,25282,2015-11-10 01:00:00,33,2015,11,10,1,1,0,47
283,25283,2015-11-10 02:00:00,27,2015,11,10,2,1,0,42
284,25284,2015-11-10 03:00:00,28,2015,11,10,3,1,0,44
285,25285,2015-11-10 04:00:00,66,2015,11,10,4,1,0,73
286,25286,2015-11-10 05:00:00,281,2015,11,10,5,1,0,252
287,25287,2015-11-10 06:00:00,979,2015,11,10,6,1,0,871
288,25288,2015-11-10 07:00:00,1810,2015,11,10,7,1,0,1672
289,25289,2015-11-10 08:00:00,2441,2015,11,10,8,1,0,2275
290,25290,2015-11-10 09:00:00,2648,2015,11,10,9,1,0,2464
291,25291,2015-11-10 10:00:00,2698,2015,11,10,10,1,0,2510
292,25292,2015-11-10 11:00:00,2688,2015,11,10,11,1,0,2515
293,25293,2015-11-10 12:00:00,2625,2015,11,10,12,1,0,2467
294,25294,2015-11-10 13:00:00,2641,2015,11,10,13,1,0,2485
295,25295,2015-11-10 14:00:00,2604,2015,11,10,14,1,0,2445
296,25296,2015-11-10 15:00:00,2514,2015,11,10,15,1,0,2360
297,25297,2015-11-10 16:00:00,2239,2015,11,10,16,1,0,2102
298,25298,2015-11-10 17:00:00,1518,2015,11,10,17,1,0,1411
299,25299,2015-11-10 18:00:00,712,2015,11,10,18,1,0,705
300,25300,2015-11-10 19:00:00,273,2015,11,10,19,1,0,302
301,25301,2015-11-10 20:00:00,159,2015,11,10,20,1,0,165
302,25302,2015-11-10 21:00:00,114,2015,11,10,21,1,0,117
303,25303,2015-11-10 22:00:00,79,2015,11,10,22,1,0,93
304,25304,2015-11-10 23:00:00,57,2015,11,10,23,1,0,68
305,25305,2015-11-11 00:00:00,43,2015,11,11,0,2,1,26
306,25306,2015-11-11 01:00:00,38,2015,11,11,1,2,1,23
307,25307,2015-11-11 02:00:00,34,2015,11,11,2,2,1,22
308,25308,2015-11-11 03:00:00,36,2015,11,11,3,2,1,23
309,25309,2015-11-11 04:00:00,76,2015,11,11,4,2,1,44
310,25310,2015-11-11 05:00:00,284,2015,11,11,5,2,1,147
311,25311,2015-11-11 06:00:00,997,2015,11,11,6,2,1,505
312,25312,2015-11-11 07:00:00,1795,2015,11,11,7,2,1,905
313,25313,2015-11-11 08:00:00,2308,2015,11,11,8,2,1,1162
314,25314,2015-11-11 09:00:00,2478,2015,11,11,9,2,1,1247
315,25315,2015-11-11 10:00:00,2536,2015,11,11,10,2,1,1277
316,25316,2015-11-11 11:00:00,2547,2015,11,11,11,2,1,1283
317,25317,2015-11-11 12:00:00,2494,2015,11,11,12,2,1,1256
318,25318,2015-11-11 13:00:00,2529,2015,11,11,13,2,1,1281
319,25319,2015-11-11 14:00:00,2491,2015,11,11,14,2,1,1259
320,25320,2015-11-11 15:00:00,2424,2015,11,11,15,2,1,1225
321,25321,2015-11-11 16:00:00,2118,2015,11,11,16,2,1,1070
322,25322,2015-11-11 17:00:00,1418,2015,11,11,17,2,1,722
323,25323,2015-11-11 18:00:00,672,2015,11,11,18,2,1,346
324,25324,2015-11-11 19:00:00,299,2015,11,11,19,2,1,159
325,25325,2015-11-11 20:00:00,177,2015,11,11,20,2,1,97
326,25326,2015-11-11 21:00:00,131,2015,11,11,21,2,1,74
327,25327,2015-11-11 22:00:00,85,2015,11,11,22,2,1,53
328,25328,2015-11-11 23:00:00,60,2015,11,11,23,2,1,38
329,25329,2015-11-12 00:00:00,43,2015,11,12,0,3,0,58
330,25330,2015-11-12 01:00:00,39,2015,11,12,1,3,0,51
331,25331,2015-11-12 02:00:00,37,2015,11,12,2,3,0,46
332,25332,2015-11-12 03:00:00,42,2015,11,12,3,3,0,49
333,25333,2015-11-12 04:00:00,83,2015,11,12,4,3,0,75
334,25334,2015-11-12 05:00:00,285,2015,11,12,5,3,0,246
335,25335,2015-11-12 06:00:00,956,2015,11,12,6,3,0,857
336,25336,2015-11-12 07:00:00,1746,2015,11,12,7,3,0,1644
337,25337,2015-11-12 08:00:00,2348,2015,11,12,8,3,0,2257
338,25338,2015-11-12 09:00:00,2512,2015,11,12,9,3,0,2453
339,25339,2015-11-12 10:00:00,2585,2015,11,12,10,3,0,2505
340,25340,2015-11-12 11:00:00,2550,2015,11,12,11,3,0,2508
341,25341,2015-11-12 12:00:00,2513,2015,11,12,12,3,0,2459
342,25342,2015-11-12 13:00:00,2519,2015,11,12,13,3,0,2465
343,25343,2015-11-12 14:00:00,2447,2015,11,12,14,3,0,2421
344,25344,2015-11-12 15:00:00,2356,2015,11,12,15,3,0,2320
345,25345,2015-11-12 16:00:00,2083,2015,11,12,16,3,0,2048
346,25346,2015-11-12 17:00:00,1414,2015,11,12,17,3,0,1357
347,25347,2015-11-12 18:00:00,702,2015,11,12,18,3,0,669
348,25348,2015-11-12 19:00:00,319,2015,11,12,19,3,0,290
349,25349,2015-11-12 20:00:00,162,2015,11,12,20,3,0,162
350,25350,2015-11-12 21:00:00,110,2015,11,12,21,3,0,120
351,25351,2015-11-12 22:00:00,77,2015,11,12,22,3,0,90
352,25352,2015-11-12 23:00:00,60,2015,11,12,23,3,0,67
353,25353,2015-11-13 00:00:00,43,2015,11,13,0,4,0,56
354,25354,2015-11-13 01:00:00,35,2015,11,13,1,4,0,50
355,25355,2015-11-13 02:00:00,33,2015,11,13,2,4,0,47
356,25356,2015-11-13 03:00:00,30,2015,11,13,3,4,0,46
357,25357,2015-11-13 04:00:00,50,2015,11,13,4,4,0,62
358,25358,2015-11-13 05:00:00,140,2015,11,13,5,4,0,154
359,25359,2015-11-13 06:00:00,486,2015,11,13,6,4,0,491
360,25360,2015-11-13 07:00:00,1009,2015,11,13,7,4,0,1024
361,25361,2015-11-13 08:00:00,1501,2015,11,13,8,4,0,1515
362,25362,2015-11-13 09:00:00,1673,2015,11,13,9,4,0,1692
363,25363,2015-11-13 10:00:00,1699,2015,11,13,10,4,0,1730
364,25364,2015-11-13 11:00:00,1688,2015,11,13,11,4,0,1712
365,25365,2015-11-13 12:00:00,1544,2015,11,13,12,4,0,1588
366,25366,2015-11-13 13:00:00,1435,2015,11,13,13,4,0,1500
367,25367,2015-11-13 14:00:00,1329,2015,11,13,14,4,0,1393
368,25368,2015-11-13 15:00:00,1138,2015,11,13,15,4,0,1214
369,25369,2015-11-13 16:00:00,862,2015,11,13,16,4,0,903
370,25370,2015-11-13 17:00:00,520,2015,11,13,17,4,0,537
371,25371,2015-11-13 18:00:00,247,2015,11,13,18,4,0,254
372,25372,2015-11-13 19:00:00,152,2015,11,13,19,4,0,140
373,25373,2015-11-13 20:00:00,99,2015,11,13,20,4,0,102
374,25374,2015-11-13 21:00:00,76,2015,11,13,21,4,0,86
375,25375,2015-11-13 22:00:00,59,2015,11,13,22,4,0,68
376,25376,2015-11-13 23:00:00,38,2015,11,13,23,4,0,53
377,25377,2015-11-14 00:00:00,30,2015,11,14,0,5,0,47
378,25378,2015-11-14 01:00:00,30,2015,11,14,1,5,0,44
379,25379,2015-11-14 02:00:00,28,2015,11,14,2,5,0,44
380,25380,2015-11-14 03:00:00,28,2015,11,14,3,5,0,42
381,25381,2015-11-14 04:00:00,28,2015,11,14,4,5,0,42
382,25382,2015-11-14 05:00:00,32,2015,11,14,5,5,0,44
383,25383,2015-11-14 06:00:00,38,2015,11,14,6,5,0,47
384,25384,2015-11-14 07:00:00,41,2015,11,14,7,5,0,56
385,25385,2015-11-14 08:00:00,62,2015,11,14,8,5,0,66
386,25386,2015-11-14 09:00:00,77,2015,11,14,9,5,0,81
387,25387,2015-11-14 10:00:00,88,2015,11,14,10,5,0,91
388,25388,2015-11-14 11:00:00,91,2015,11,14,11,5,0,93
389,25389,2015-11-14 12:00:00,91,2015,11,14,12,5,0,93
390,25390,2015-11-14 13:00:00,78,2015,11,14,13,5,0,89
391,25391,2015-11-14 14:00:00,73,2015,11,14,14,5,0,87
